Id,Content
Main_LahaiRoi_3_1_499_13,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
Main_LahaiRoi_3_1_499_18,Xong!
Main_LahaiRoi_3_1_499_20,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_21,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_22,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
Main_LahaiRoi_3_1_499_23,Xong!
Main_LahaiRoi_3_1_499_24,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_25,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_26,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
Main_LahaiRoi_3_1_499_27,Xong!
Main_LahaiRoi_3_1_499_14,Xong!
Main_LahaiRoi_3_1_499_29,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_30,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_31,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
Main_LahaiRoi_3_1_499_32,Xong!
Main_LahaiRoi_3_1_499_33,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_34,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_35,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
Main_LahaiRoi_3_1_499_36,Xong!
Main_LahaiRoi_3_1_499_19,"Ồ, trông ngầu quá! Chọn cái này thôi."
Main_LahaiRoi_3_1_499_38,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_39,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_40,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
Main_LahaiRoi_3_1_499_41,Xong!
Main_LahaiRoi_3_1_499_42,Tôi sẽ chọn cái này!
Main_LahaiRoi_3_1_499_43,"Giữ chặt nhé, tôi sẽ thử cách khác."
Main_LahaiRoi_3_1_499_44,"Được rồi, nhìn vào camera nhé. Ba, hai, một—"
Main_LahaiRoi_3_1_499_45,Xong!
Main_LahaiRoi_3_1_499_28,"Hừm, cái đó... khá độc đáo đấy. Vậy, đó là lựa chọn cuối cùng của cậu à?"
Main_LahaiRoi_3_1_499_37,Mm... không tệ đấy. Cậu trông ngầu thật!
Main_LahaiRoi_3_1_499_46,Bạn cũng muốn chụp ảnh nhóm à?
Main_LahaiRoi_3_1_499_48,Hmm? Được rồi.
Main_LahaiRoi_3_1_499_50,"Hehe, tuyệt. Cảm ơn, cô Voss."
Main_LahaiRoi_3_1_499_47,"Xin lỗi, cô Voss. Cô có thể chụp ảnh giúp chúng tôi được không?"
Main_LahaiRoi_3_1_499_51,Đang tải tài liệu lên... Xong! Hãy đi lấy thẻ học sinh của bạn nào.
Main_LahaiRoi_3_1_499_49,"Để tôi xem nào... Sẵn sàng chưa? Ba, hai, một—"
Main_LahaiRoi_3_1_499_52,"Ôi, ý kiến hay đấy! Đợi chút nhé..."
Main_LahaiRoi_3_1_5_1,(Tần số của tôi...)
Main_LahaiRoi_3_1_5_2,Hành trình tốt đẹp.
Main_LahaiRoi_3_1_50_2,Hai ngày qua cậu thế nào?
Main_LahaiRoi_3_1_50_1,Bạn đến rồi!
Main_LahaiRoi_3_1_50_3,"Cuộc điều tra về Fractsidus vẫn còn kéo dài. Và vì về mặt kỹ thuật thì tôi vẫn chưa được ghi danh, nên không có lớp học nào cho tôi cả. Ugh... Họ thậm chí còn tịch thu phương tiện của tôi nữa. Giáo sư Mornye giao cho tôi một đống bài tập để giữ tôi bận rộn."
Main_LahaiRoi_3_1_50_5,"Không hẳn. Chỉ là từ khi tin tức mà tớ gửi cho cậu ấy, mọi người cứ liên tục đến xin chụp ảnh tự sướng với tớ thôi."
Main_LahaiRoi_3_1_50_6,Vậy nên cậu trốn ở đây à?
Main_LahaiRoi_3_1_50_7,"Một số người thậm chí còn xin chữ ký của tôi. Những chuyện như thế này là lần đầu tiên đối với tôi, tôi nói thật đấy."
Main_LahaiRoi_3_1_50_8,Ừm...
Main_LahaiRoi_3_1_50_4,"Vậy, cậu đang trốn làm bài tập à?"
Main_LahaiRoi_3_1_50_12,Dù sao thì cũng đủ về chuyện đó. Tôi vừa nhận được thông báo—kỳ thi đầu vào là ngày mai.
Main_LahaiRoi_3_1_50_11,Học viện vẫn chưa tiết lộ danh tính trước đây của tôi. Cảm thấy không đúng khi nhận lời khen từ những người không biết toàn bộ câu chuyện.
Main_LahaiRoi_3_1_50_13,Chúc may mắn.
Main_LahaiRoi_3_1_50_9,"Nó hơi... không thật. Giống như, ngay cả sau khi mọi người biết tôi thực sự là ai, tôi vẫn được ở lại. Khiến tôi cảm thấy may mắn đến ngớ ngẩn."
Main_LahaiRoi_3_1_50_14,Có cảm thấy lo lắng không?
Main_LahaiRoi_3_1_50_15,"Cảm ơn, tôi sẽ cần nó! Mong là mọi việc sẽ suôn sẻ!"
Main_LahaiRoi_3_1_50_17,Nó chỉ là... trường sẽ gửi cho tôi một lá thư nhập học mới. Tôi sẽ bắt đầu lại tất cả từ đầu với tư cách là sinh viên năm nhất trong Chương trình Dự bị.
Main_LahaiRoi_3_1_50_18,Vậy giờ chúng ta cùng lớp à?
Main_LahaiRoi_3_1_50_19,"Lần này, giấy báo nhập học sẽ là của riêng bạn."
Main_LahaiRoi_3_1_50_20,Hmm? Nghĩ kỹ lại thì... Cũng không tệ lắm đâu.
Main_LahaiRoi_3_1_50_16,Tôi không lo về điểm số.
Main_LahaiRoi_3_1_50_23,"Vẫn còn rất nhiều điều tôi cần làm và đối mặt, nhưng lần đầu tiên, tôi thực sự có thể thở."
Main_LahaiRoi_3_1_50_22,Tất cả đều có cảm giác như không có thật.
Main_LahaiRoi_3_1_50_24,"Tôi đã có những khoảng thời gian vui vẻ trước đây, nhưng luôn có thứ gì đó nặng trĩu trong lồng ngực."
Main_LahaiRoi_3_1_50_21,"Lá thư của chính mình... Ừ, cậu nói đúng."
Main_LahaiRoi_3_1_50_25,"Giờ đây, tôi đã tự tay gỡ bỏ được gánh nặng đó. Và có lẽ... chỉ là có lẽ thôi, chính vì cậu đã ở đó nên tôi mới làm được."
Main_LahaiRoi_3_1_50_26,"Không còn bóng ma nào đuổi theo sau lưng tôi nữa. Cuối cùng tôi cũng có thể là chính mình, đúng như tôi vốn có."
Main_LahaiRoi_3_1_50_28,"Dù có gì xảy ra tiếp theo, đó là cuộc đời của tôi và chỉ của riêng tôi!"
Main_LahaiRoi_3_1_5001_1,"Ối... Lâu lắm rồi tôi mới thấy sảng khoái như thế này. Trước khi cậu vội vàng đi giải quyết khủng hoảng tiếp theo, muốn ở lại đây một chút không?"
Main_LahaiRoi_3_1_50_27,"Tôi đã gặp tất cả mọi người, kể cả bạn, với cái tên ""Lynae."" Và tôi đã sẵn sàng để khép lại chương cuối cùng của quá khứ lính đánh thuê của mình."
Main_LahaiRoi_3_1_5001_3,Tôi có việc khác cần giải quyết.
Main_LahaiRoi_3_1_5001_2,Tôi định hỏi bạn về một chuyện...
Main_LahaiRoi_3_1_5001_4,"Hehe, tốt! Tôi đang muốn trò chuyện đây."
Main_LahaiRoi_3_1_5001_5,Bạn muốn biết điều gì? Hỏi đi!
Main_LahaiRoi_3_1_5001_6,Về con Voidworm đó...
Main_LahaiRoi_3_1_5001_7,Về cuộc điều tra...
Main_LahaiRoi_3_1_5001_8,Về kế hoạch tương lai của bạn...
Main_LahaiRoi_3_1_5001_9,Tôi không còn gì khác. Chúc bạn mọi điều thành công.
Main_LahaiRoi_3_1_50_29,"Khi gặp lại Lynae, cô ấy đang choáng ngợp trước danh tiếng bất ngờ của mình. Cô thừa nhận rằng Học viện đã không tiết lộ lai lịch của cô, và cô cảm thấy may mắn khi được phép ở lại, không biết phải xử lý tất cả những lời khen ngợi này như thế nào.
Điều cô ấy mong chờ nhất là kỳ thi đầu vào ngày mai. Đó sẽ là lần đầu tiên cô được công nhận dưới danh tính thật của mình. Dù phải bắt đầu lại từ năm nhất trong Chương trình Dự bị, cô vẫn tràn đầy hy vọng về một tương lai cuối cùng thuộc về mình.
""Tôi đã gặp tất cả mọi người, kể cả bạn, với cái tên 'Lynae.' Và tôi đã sẵn sàng để khép lại chương cuối cùng trong quá khứ làm lính đánh thuê của mình.""
""Dù có gì xảy ra tiếp theo, đó là cuộc đời của tôi và chỉ của riêng tôi!"""
Main_LahaiRoi_3_1_5001_10,"Học viện đã tái chế mảnh vụn của Voidworm đó. Viện Nghiên cứu đang tháo dỡ khối kim loại đó ngay lúc này, phòng khi nó lại bị nuốt chửng bởi Void Storm."
Main_LahaiRoi_3_1_5001_12,Nói về... Bạn nói sự mất tần số của bạn có thể liên quan đến Voidworms à? Bây giờ bạn cảm thấy thế nào? Bạn đã đi kiểm tra lại chưa?
Main_LahaiRoi_3_1_5001_13,Tôi đã khôi phục được một số tần số của mình...
Main_LahaiRoi_3_1_5001_11,"Tập thể Spacetrek cũng đang lên kế hoạch tăng cường phòng thủ chống lại loại tấn công này. Xét cho cùng, chừng nào Threnodian và Bão Hư Không còn tồn tại, mối đe dọa từ Voidworm sẽ không biến mất đâu."
Main_LahaiRoi_3_1_5001_15,Tôi hiểu rồi. Hy vọng bạn sớm tìm ra nguyên nhân gốc rễ của các triệu chứng.
Main_LahaiRoi_3_1_5001_14,Nhưng vẫn chưa hồi phục hoàn toàn.
Main_LahaiRoi_3_1_5001_16,(Hỏi về điều gì khác.)
Main_LahaiRoi_3_1_5001_18,"Quá khứ lính đánh thuê của tôi, toàn bộ màn đóng giả đặc vụ Fractsidus... Lần này, tôi đã thú nhận tất cả. Chẳng còn lý do gì để che giấu nữa."
Main_LahaiRoi_3_1_5001_19,Bạn đã xử lý thiết bị Fractsidus như thế nào?
Main_LahaiRoi_3_1_5001_17,"À, đó giống như một buổi tư vấn ""sức khỏe tinh thần"" hơn là một cuộc thẩm vấn. Các nhân viên thực sự rất chu đáo... điều đó khiến tớ bất ngờ."
Main_LahaiRoi_3_1_5001_22,(Hỏi về điều gì khác.)
Main_LahaiRoi_3_1_5001_20,Học viện đã phải từ bỏ nó như một vật trưng bày chính. Nhưng kẻ đã chế tạo thiết bị này—và gây ra sự cố rò rỉ Rào chắn Vật chất Hư không—vẫn chưa bị phanh phui. Những kẻ gián điệp Fractsidus có thể vẫn đang ẩn nấp trong Học viện.
Main_LahaiRoi_3_1_5001_23,"Kế hoạch tương lai của tớ à? Hmm... À, đầu tiên trong danh sách là vượt qua kỳ thi đầu vào và chính thức trở thành học viên của Startorch."
Main_LahaiRoi_3_1_5001_21,"Và ""người liên lạc"" đó... Không đời nào bọn Fractsidus lại chịu cúi đầu và bỏ đi đâu. Không phải lúc để lơ là cảnh giác. Tôi sẽ để mắt đến bất cứ điều gì khả nghi."
Main_LahaiRoi_3_1_5001_24,Còn về những gì tiếp theo...
Main_LahaiRoi_3_1_5001_25,"...Tôi chưa tính trước được đến mức đó. Tôi chưa bao giờ cảm thấy mình thuộc về nơi này. Vì vậy, tôi chỉ sống từng ngày một..."
Main_LahaiRoi_3_1_5001_26,Nhưng giờ đây... Có vẻ như tôi được chọn một tương lai mà tôi muốn. Tôi vẫn đang cố gắng hiểu hết tất cả những lựa chọn mà mình có.
Main_LahaiRoi_3_1_5001_28,Tôi tin rằng cậu sẽ tìm thấy lựa chọn phù hợp với mình.
Main_LahaiRoi_3_1_5001_30,(Hỏi về điều gì khác.)
Main_LahaiRoi_3_1_5001_29,Cảm ơn bạn!
Main_LahaiRoi_3_1_5001_27,Tôi ở đây nếu bạn cần ai đó giúp bạn giải quyết mọi chuyện.
Main_LahaiRoi_3_1_6_1,...!
Main_LahaiRoi_3_1_5001_31,Cảm ơn bạn đã luôn ở bên tôi... hết lần này đến lần khác.
Main_LahaiRoi_3_1_5001_32,"Mình chúc những điều tốt đẹp nhất cho bạn! Lần sau chúng ta gặp nhau, chúng ta sẽ là bạn cùng lớp!"
Main_LahaiRoi_3_1_6_2,Ôi trời ơi! Tớ xin lỗi cậu thật nhiều!
Main_LahaiRoi_3_1_6_3,"Cậu cũng là học sinh của Học viện Startorch phải không? Nào, mình sẽ đưa cậu đến phòng y tế—"
Main_LahaiRoi_3_1_6_4,Đó là một Voidworm. Chúng ta phải thoát khỏi đây ngay!
Main_LahaiRoi_3_1_6_6,Bạn ổn chứ?
Main_LahaiRoi_3_1_6_7,Bị thương ở đâu à?!
Main_LahaiRoi_3_1_6_5,Giữ chặt nhé!
Main_LahaiRoi_3_1_7_4,Tôi ổn. Nhưng con Voidworm này đang mang tần số của Threnodian...
Main_LahaiRoi_3_1_7_5,"Hử? Sao cậu biết điều đó? Thôi bỏ đi, mình biết vài mẹo để thoát khỏi nó mà!"
Main_LahaiRoi_3_1_8_1,Cần một nơi để tận dụng địa hình chống lại nó.
Main_LahaiRoi_3_1_7_1,Bạn ổn chứ? Xin lỗi... Tớ không thấy cậu. Để tớ lo việc này.
Main_LahaiRoi_3_1_8_2,Còn đằng kia thì sao?
Main_LahaiRoi_3_1_8_3,"Hah, dễ thôi! Để đó cho tôi."
Main_LahaiRoi_3_1_8_6,Có phải tòa nhà đằng kia...
Main_LahaiRoi_3_1_8_4,Hoàn hảo! Đi thôi!
Main_LahaiRoi_3_1_8_7,"Hm? Ồ, đó là Học viện Startorch, nơi chúng ta đang hướng đến. Khá tuyệt vời, phải không?"
Main_LahaiRoi_3_1_8_8,Nó... vượt xa những gì tôi đã tưởng tượng.
Main_LahaiRoi_3_1_8_9,"Không kịp giới thiệu bản thân. À này, tôi là Lynae."
Main_LahaiRoi_3_1_8_11,{PlayerName}.
Main_LahaiRoi_3_1_8_10,"Tôi thấy thư nhập học của cậu rồi, vậy... tân sinh viên à? Tên cậu là gì?"
Main_LahaiRoi_3_1_8_12,"Ồ được rồi, {PlayerName}... Tôi hiểu rồi."
Main_LahaiRoi_3_1_8_5,Ôi... An toàn rồi!
Main_LahaiRoi_3_1_8_13,Chưa hoàn toàn an toàn đâu. Hãy tiếp tục di chuyển trong khi chúng ta nói chuyện.
Main_LahaiRoi_3_1_8_14,"Khi một con Voidworm đuổi theo bạn không ngừng, một cô gái tóc vàng xuất hiện. Cùng hợp sức, các bạn hạ những tảng đá rơi xuống để làm chậm con quái vật và tìm đường thoát thân.
Xe máy của bạn lao ra khỏi hang động, mở ra tầm nhìn rộng lớn, thoáng đãng của Lahai-Roi. Cô gái tự giới thiệu mình là Lynae, và cùng nhau, hai bạn tiếp tục tiến về Học viện Startorch."
Main_LahaiRoi_3_1_9_1,"Bạn có chắc là ổn không? Tớ không hề đi chậm đâu, nhưng cậu có vẻ chẳng hề nao núng gì cả."
Main_LahaiRoi_3_1_9_2,"Ừm, xin lỗi. Ý tôi là, phản xạ của bạn thật ấn tượng. Bạn đã phản ứng rất nhanh."
Main_LahaiRoi_3_1_9_3,Tôi không sao. Phanh của cậu đã kích hoạt đúng lúc.
Main_LahaiRoi_3_1_901_2,Tôi đã dùng một vài... phương pháp không chính thống.
Main_LahaiRoi_3_1_901_1,"Nhân tiện, Lahai-Roi đang ở giữa đợt bùng phát Bão Hư Không ngay bây giờ. Làm thế nào cậu đến được đây vậy?"
Main_LahaiRoi_3_1_901_3,"Phương pháp bất thường à? Điều đó làm tớ nhớ lại, mới vài ngày trước, một học sinh tên Chisa đột nhiên xuất hiện giữa tiết học. Làm mọi người hoảng hết cả."
Main_LahaiRoi_3_1_901_4,Và cậu biết không? Cô ấy chính là học sinh đã mất tích hai mươi năm trước! Mọi người đã gọi đó là Bí ẩn Vĩ đại Thứ tám của Startorch!
Main_LahaiRoi_3_1_901_6,"À, nhìn kìa! Chúng ta sắp đến nơi rồi."
Main_LahaiRoi_3_1_316_1,...!
Main_LahaiRoi_3_1_901_5,"Đừng nói với tôi là cậu lại là một trường hợp khác? Ừm, nếu vậy, cậu sẽ là Bí ẩn Vĩ đại Thứ chín đấy."
Main_LahaiRoi_3_1_316_2,Tránh đi! Né nó đi!
Main_LahaiRoi_3_1_315_1,"Kia rồi! Mảng Phòng thủ ở ngay phía trước! Cẩn thận, nó có thể tấn công từ bên dưới!"
Main_LahaiRoi_3_1_317_1,Mảng đầu tiên đã trực tuyến.
Main_LahaiRoi_3_1_317_2,"Giáo sư Mornye, ông có nghe thấy tôi không?"
Main_LahaiRoi_3_1_317_3,"Ừm... Tín hiệu đã mất. Hoặc là do nhiễu Bão Hư Không quá mạnh, hoặc chúng ta đang ở quá xa Viện."
Main_LahaiRoi_3_1_317_5,Hình như rồi. Xung kích hoạt chắc đã thu hút nó đến. Chúng ta cần tìm cách khác…
Main_LahaiRoi_3_1_317_4,Âm thanh đó... Nó đang tấn công dàn ăng-ten?!
Main_LahaiRoi_3_1_317_6,"Ừ. Hơn nữa, tớ có thể cảm nhận được con sâu béo đó đang nhắm vào tần số của chúng ta."
Main_LahaiRoi_3_1_317_8,"Được rồi, tôi sẽ kéo nó ra. Những mảng khác là của cậu!"
Main_LahaiRoi_3_1_317_7,Chúng ta đã chia nhau ra.
Main_LahaiRoi_3_1_317_9,Hãy cẩn thận.
Main_LahaiRoi_3_1_317_11,Đây không phải lần đầu tiên tớ đua với Voidworm đâu!
Main_LahaiRoi_3_1_317_10,Thư giãn—
Main_LahaiRoi_3_1_317_12,"Sau khi mảng phòng thủ đầu tiên kích hoạt, Lynae đề nghị bạn chia ra để kích hoạt những cái còn lại nhanh hơn. Cô ấy sẽ thu hút sự chú ý của Voidworm trong khi bạn kích hoạt các mảng còn lại."
Main_LahaiRoi_3_1_318_3,Ừm...
Main_LahaiRoi_3_1_318_2,(Hãy ở bên tôi. Tránh xa các dãy thiết bị. Hãy cho {Male=anh ấy;Female=cô ấy} thời gian {Male=anh ấy;Female=cô ấy} cần.)
Main_LahaiRoi_3_1_318_1,(Tốt. Cậu đã khóa mục tiêu vào tôi.)
Main_LahaiRoi_3_1_318_5,Hy vọng {Male=anh ấy;Female=cô ấy} vẫn ổn.
Main_LahaiRoi_3_1_318_4,"Hừm, dễ ợt."
Main_LahaiRoi_3_1_318_7,Giữ nguyên vị trí của bạn! Hãy nhìn vào tôi!
Main_LahaiRoi_3_1_318_6,Hah! Thử cái này đi!
Main_LahaiRoi_3_1_319_1,...?!
Main_LahaiRoi_3_1_318_9,(Không sao đâu. Tôi có thể xử lý được!)
Main_LahaiRoi_3_1_318_8,"(Hah, thiết bị này đang tiêu hao năng lượng Cộng hưởng của tôi nhanh hơn tôi nghĩ.)"
Main_LahaiRoi_3_1_319_3,"Thiết bị đã đạt đến giới hạn. Chết tiệt, Voidworm đang hướng về phía {Male=anh ấy;Female=cô ấy}!"
Main_LahaiRoi_3_1_319_4,Không... Tớ phải tăng tốc thôi!
Main_LahaiRoi_3_1_319_2,Mảng thứ hai vừa được kích hoạt. {PlayerName}...
Main_LahaiRoi_3_1_320_1,Còn lại duy nhất một cái.
Main_LahaiRoi_3_1_320_4,Không thể để Lynae cầm cự lâu được.
Main_LahaiRoi_3_1_320_2,"Giữ chặt, mùi của con giun đó có vẻ đang tiến gần hơn."
Main_LahaiRoi_3_1_321_1,Lỗ sâu Voidworm đang tiến đến đây.
Main_LahaiRoi_3_1_320_3,Chúng ta nên nhanh lên.
Main_LahaiRoi_3_1_321_3,Tôi... ổn... *Bzzt* Chỉ là... mảng dữ liệu...
Main_LahaiRoi_3_1_321_4,Hiểu rồi.
Main_LahaiRoi_3_1_321_2,Lynae!
Main_LahaiRoi_3_1_322_2,...!
Main_LahaiRoi_3_1_322_1,Cẩn thận!
Main_LahaiRoi_3_1_322_4,Tôi đã sẵn sàng! Hãy kích hoạt Mảng Phòng thủ đi!
Main_LahaiRoi_3_1_322_3,Ôi... suýt nữa thì nguy.
Main_LahaiRoi_3_1_323_1,Lũ Voidworm đã làm ô nhiễm mấy con mech bảo vệ này rồi.
Main_LahaiRoi_3_1_321_5,Tôi sẽ không để bạn phải đợi lâu.
Main_LahaiRoi_3_1_323_2,Không thể chậm trễ. Tôi sẽ tiêu diệt chúng.
Main_LahaiRoi_3_1_324_2,"Nhìn những thứ trên đầu nó kìa? Đó là Bộ điều chỉnh Vật chất Hư không của nó. Hạ hết chúng đi, và chúng ta sẽ tiêu diệt con sâu này!"
Main_LahaiRoi_3_1_324_1,Mảng Phòng thủ đã trực tuyến! Voidworm giờ đã bị kiềm chế!
Main_LahaiRoi_3_1_324_4,Đi theo tôi!
Main_LahaiRoi_3_1_325_2,Giữ vững nhịp! Chúng ta phải thu hẹp khoảng cách giữa các đợt tấn công!
Main_LahaiRoi_3_1_325_3,Sắp tấn công rồi! Tìm chỗ trú đi!
Main_LahaiRoi_3_1_324_3,Quá xa để bắn từ đây. Chúng ta sẽ phải trèo lên nó.
Main_LahaiRoi_3_1_325_1,Tần số của nó bị xáo trộn.
Main_LahaiRoi_3_1_325_4,Ở gần đây!
Main_LahaiRoi_3_1_47_1,Tại sao... tại sao cậu ở đây?
Main_LahaiRoi_3_1_325_6,Bây giờ! Hãy bắt đầu leo lên!
Main_LahaiRoi_3_1_325_5,"Đường này, nhanh lên!"
Main_LahaiRoi_3_1_47_2,Bạn trước.
Main_LahaiRoi_3_1_47_4,Bạn ổn chứ?
Main_LahaiRoi_3_1_47_6,Tiếp theo là gì?
Main_LahaiRoi_3_1_47_7,Chúng ta dụ Sâu Hư Không đến Mảng Phòng thủ và giam giữ nó ở đó.
Main_LahaiRoi_3_1_47_5,Ừm... vừa tiêu tốn một lượng năng lượng để vá rào chắn. Đừng lo. Không hề gần tới mức Quá tải đâu.
Main_LahaiRoi_3_1_47_3,"Hehe. Trước khi tôi kịp nhận ra, tôi đã sa quá sâu rồi..."
Main_LahaiRoi_3_1_47_8,Mornye đã gửi tọa độ và mã vượt quyền cho tôi.
Main_LahaiRoi_3_1_47_9,Nhận lệnh. Tôi sẽ giữ thiết bị chạy ở công suất cao.
Main_LahaiRoi_3_1_47_10,Giữ tốc độ! Tớ đã ngắm được Voidworm rồi!
Main_LahaiRoi_3_1_49_1,Nó đang nhắm vào Học viện!
Main_LahaiRoi_3_1_49_2,Đi nào.
Main_LahaiRoi_3_1_49_3,Hãy quay lại. Cùng nhau.
Main_LahaiRoi_3_1_49_4,Ừm.
Main_LahaiRoi_3_1_202_1,({Male=Anh ấy;Female=Cô ấy} chắc hẳn đã đến Viện rồi. Ở đó không có nguy hiểm gì... Tôi sẽ tự xử lý việc này mà không lôi {Male=anh ấy;Female=cô ấy} vào.)
Main_LahaiRoi_3_1_202_2,"(Thông điệp mà tớ vừa nhận được... Nó đến từ ""liên lạc viên"" của Fractsidus.)"
Main_LahaiRoi_3_1_202_3,"(Trận Bão Hư Không đáng lẽ đã xóa sổ hắn… Ấy vậy mà giờ tôi lại nhận được tin nhắn từ một kẻ ""đã chết"".)"
Main_LahaiRoi_3_1_202_4,"(Có người đang dùng ID liên lạc của anh ta. Họ biết việc tôi đã làm, nhưng vẫn chưa vạch trần tôi. Một mối đe dọa? Hay điều gì khác?)"
Main_LahaiRoi_3_1_49_5,Nhanh lên!
Main_LahaiRoi_3_1_202_6,(Đàn <te href=700022>Exoswarm</te> bị nhiễm độc?)
Main_LahaiRoi_3_1_202_7,(Tốt hơn là nên dọn sạch chúng trước.)
Main_LahaiRoi_3_1_202_5,(Tín hiệu cuối cùng phát ra từ quanh đây.)
Main_LahaiRoi_3_1_202_8,"Lynae nhận được tin nhắn từ một ""liên lạc viên"" đáng lẽ đã chết. Theo dấu tín hiệu đến vị trí cuối cùng, cô chạm trán với Exoswarm bị nhiễm độc."
Main_LahaiRoi_3_1_203_1,Sự hung hăng này… Những Exoswarm này đã bị biến đổi sao?
Main_LahaiRoi_3_1_203_2,Hẳn là Fractsidus phải đứng sau chuyện này...
Main_LahaiRoi_3_1_205_1,"Tch, lại nữa à?"
Main_LahaiRoi_3_1_206_2,Bạn...!
Main_LahaiRoi_3_1_206_1,Bạn đến đây nhanh hơn tôi tưởng. Không cần vội. Chúng ta còn thời gian trước sự kiện chính.
Main_LahaiRoi_3_1_205_2,"Nếu cậu nghĩ điều này sẽ làm chậm tớ lại, cậu sẽ phải thất vọng đấy."
Main_LahaiRoi_3_1_206_4,"Người liên lạc Fractsidus tội nghiệp mà cậu... đã ""xử lý""?"
Main_LahaiRoi_3_1_206_5,Hay chỉ là một nhà nghiên cứu vô tội?
Main_LahaiRoi_3_1_206_7,...
Main_LahaiRoi_3_1_206_3,Không thể được. Thực sự cậu là ai?
Main_LahaiRoi_3_1_206_8,"Vẻ đó… Vẫn còn phân vân nhỉ, tôi thấy vậy. Tôi có thể giúp cậu một chút."
Main_LahaiRoi_3_1_206_6,"Tất cả đều phụ thuộc vào cậu, Lynae—cậu muốn trở thành ai, và cậu sẵn sàng đánh đổi điều gì."
Main_LahaiRoi_3_1_206_9,"Hãy tha cho tôi. Dù cậu đang lên kế hoạch gì, tôi sẽ ngăn chặn nó."
Main_LahaiRoi_3_1_206_11,"Đưa tôi đi, và Tập thể Spacetrek cũng sẽ tìm đến cậu. Nói cho tôi biết, Lynae, liệu cậu có thực sự kiên định như cậu nghĩ không?"
Main_LahaiRoi_3_1_206_12,"Dù sao đi nữa, bạn vẫn là một vấn đề đối với tôi. Vì vậy, đây là món quà chia tay... một món quà phù hợp với vai trò mới của cậu."
Main_LahaiRoi_3_1_206_10,"Ồ? Vậy là ""Kẻ đào tẩu Vô danh"" giờ đã trở thành ""Người bảo vệ Vô hình"" sao?"
Main_LahaiRoi_3_1_206_13,"Món quà quen thuộc mà cậu vẫn luôn nhận được—""sự nghi ngờ"" và ""sự cô lập."""
Main_LahaiRoi_3_1_21_1,Hôm nay thời tiết thật đẹp.
Main_LahaiRoi_3_1_21_2,Bạn cảm thấy thế nào? Đã ổn định chỗ ở chưa?
Main_LahaiRoi_3_1_21_3,Không tệ. Gió thật dễ chịu.
Main_LahaiRoi_3_1_206_14,"Lynae theo dấu vết và tìm thấy liên lạc viên Fractsidus đang cầm một thiết bị lạ trước Máy dò Hyvatia. Hắn chế nhạo cô vì sự dao động giữa ""kẻ đào tẩu"" và ""người bảo vệ"", cho rằng sự do dự của cô đã gây rắc rối cho hắn. Đe dọa sẽ tiết lộ danh tính của cô, hắn buộc cô phải chọn một phe.
Khi Lynae từ chối, anh ấy kích hoạt thiết bị, làm hỏng Detector Hyvatia và trốn thoát."
Main_LahaiRoi_3_1_21_5,"Ừ. Không tệ, phải không?"
Main_LahaiRoi_3_1_21_7,"Nhưng thật lòng mà nói, đã lâu lắm rồi tôi không đua cùng ai. Được chở cậu đi như thế này? Thật là tuyệt vời!"
Main_LahaiRoi_3_1_21_6,"Hừm, tôi sẽ coi đó là lời khen về kỹ năng lái của tôi…"
Main_LahaiRoi_3_1_21_8,Bạn thích đua đến thế à?
Main_LahaiRoi_3_1_21_4,Bạn đã đùa giỡn với giới hạn tốc độ suốt quãng đường...
Main_LahaiRoi_3_1_21_9,"Ừm. Tiếng gầm của động cơ, gió thổi vào mặt... Cứ như thể mình đã có đích đến và chính mình là người quyết định vậy."
Main_LahaiRoi_3_1_21_10,"Nhìn này... bầu trời của Lahai-Roi có thể là nhân tạo, nhưng tôi đã tìm thấy nhiều tự do dưới nó hơn bất cứ nơi nào khác mà tôi từng biết."
Main_LahaiRoi_3_1_21_11,Tự do?
Main_LahaiRoi_3_1_21_13,"Đó là những gì Học viện Startorch đối với tôi. Trước khi đến đây, tôi chưa bao giờ tưởng tượng được rằng một nơi như thế này lại tồn tại. Đầy những con người thuần khiết, đầy nhiệt huyết..."
