Id,Content
Main_LahaiRoi_3_2_41_31,"Mornye điều tra một phòng thí nghiệm mà cô tìm thấy trong rừng. Cô phát hiện ra rằng mục đích của thiết bị Void Storm là làm ô nhiễm các Solistrees, từ đó kích hoạt phản ứng khẩn cấp của Reactor Drive, khiến nó sập đổ và hủy diệt Lahai-Roi.
Sau khi giải quyết Yngvar - kẻ được cử đến để ám sát cô, Mornye đến gặp bạn."
Main_LahaiRoi_3_2_48_1,Lúc thế này mà Anslem đâu rồi?! Ai khác có thể hiệu chỉnh Hyvatia chứ?!
Main_LahaiRoi_3_2_48_2,"Cody, Vance, kiểm tra lại tình trạng quỹ đạo của <te href=700017>Helios</te>. Ngoài ra, hệ thống đẩy cũng cần được kiểm tra kỹ lưỡng!"
Main_LahaiRoi_3_2_48_4,Tôi hiểu những lo lắng của bạn... nhưng chúng ta đang đứng trước bờ vực thảm họa. Tập thể không thể chỉ ngồi nhìn mọi chuyện diễn ra như vậy.
Main_LahaiRoi_3_2_48_6,Không cần đâu.
Main_LahaiRoi_3_2_48_5,Đây là quyết định của tôi với tư cách giám sát dự án này. Tôi sẽ chịu mọi hậu quả.
Main_LahaiRoi_3_2_48_7,Chúng ta đã thiết lập liên lạc với bộ tộc Roya và thu thập được dữ liệu thô của Drive. Chúng ta có thể tiến hành Nghi lễ Mặt trời Mới như kế hoạch ban đầu.
Main_LahaiRoi_3_2_48_3,"Giáo sư, ông thực sự định phóng nó mà không có dữ liệu thô sao?"
Main_LahaiRoi_3_2_48_9,Bạn vừa nói là đã lấy được dữ liệu à? Tin tuyệt vời đấy. Tôi sẽ chuẩn bị dụng cụ kết nối cho bạn—
Main_LahaiRoi_3_2_48_10,Chúng ta không cần phải giả vờ thêm nữa.
Main_LahaiRoi_3_2_48_8,...Giáo sư Mornye?
Main_LahaiRoi_3_2_48_11,"Warren... Hay nên gọi là kẻ phản bội, đồng minh của Fractsidus."
Main_LahaiRoi_3_2_48_12,"Đó là một lời buộc tội nghiêm trọng đấy, Giáo sư Mornye."
Main_LahaiRoi_3_2_48_14,"Cậu chắc hẳn đã rất quen thuộc với thiết bị này rồi nhỉ, Warren."
Main_LahaiRoi_3_2_48_16,"Nhưng vì đây là một tác phẩm ""cá nhân""... những dấu vết để lại giống như dấu vân tay vậy."
Main_LahaiRoi_3_2_48_13,Tôi biết. Ý tôi là như vậy mà.
Main_LahaiRoi_3_2_48_17,"Đây là những dấu vết của cậu. Chúng phản bội lại những việc cậu đã làm. Warren, cậu đã báng bổ công sức của tất cả mọi người."
Main_LahaiRoi_3_2_48_15,Bạn tự tay làm ra nó để tránh lưu lại dấu vết sử dụng... một ý tưởng khéo léo.
Main_LahaiRoi_3_2_48_18,"Vụ tai nạn thí nghiệm của Anslem, vị trí hiện tại của cậu trong dự án... Có vẻ như Fractsidus đã nhúng tay vào cả hai việc, phải không?"
Main_LahaiRoi_3_2_48_19,"Tch, toàn là những giả định và suy đoán. Không có bằng chứng gì, tôi có thể kiện cậu tội vu khống đấy."
Main_LahaiRoi_3_2_48_21,"Sau khi xác định được nghi phạm, chúng ta sẽ có đủ thời gian để thu thập bằng chứng."
Main_LahaiRoi_3_2_48_20,"Bạn nói đúng. Hiện tại, tất cả những gì tôi có chỉ là giả định và phỏng đoán. Nhưng mục tiêu cuối cùng của tôi không phải là để bạn phải đối mặt với công lý ngày hôm nay."
Main_LahaiRoi_3_2_48_22,Điều tôi cần lúc này... là cậu từ bỏ vị trí giám sát dự án này.
Main_LahaiRoi_3_2_48_23,Kẻ kế thừa... sẽ là tôi.
Main_LahaiRoi_3_2_48_24,Một điều nữa. Tay thuộc hạ của cậu đã cung cấp cho chúng ta một số bằng chứng quan trọng rồi.
Main_LahaiRoi_3_2_48_27,"Trong khoảng thời gian hạn hẹp này, cách nhanh nhất để bắt giữ Warren chính là lời khai của cậu."
Main_LahaiRoi_3_2_48_25,"Bạn muốn tôi làm chứng chống lại Giáo sư Warren à? Gần như là khai man rồi… Được thôi, tôi có thể dùng chút tài hùng biện, nhưng thật lòng mà nói, tôi còn chẳng biết mình đang đối phó với ai ở bên kia nữa…"
Main_LahaiRoi_3_2_48_28,Giáo sư Mornye...
Main_LahaiRoi_3_2_48_29,"Bạn có thể giữ lại đoạn ghi âm này. Nếu tôi sai, nó sẽ là bảo đảm của cậu sau này."
Main_LahaiRoi_3_2_48_30,Hoặc... cậu có thể từ chối.
Main_LahaiRoi_3_2_48_32,Cảm ơn bạn. Tôi cũng rất vui khi được làm việc cùng cậu.
Main_LahaiRoi_3_2_48_31,—Rất vui được hợp tác với cậu.
Main_LahaiRoi_3_2_48_33,"(Làm sao kẻ phản bội đó lại...?!)
Hoặc nếu muốn giữ nguyên cảm xúc mạnh hơn:
(Làm thế quái nào kẻ phản bội đó lại...?!)"
Main_LahaiRoi_3_2_48_34,"Từ giờ trở đi, {PlayerName} và tôi sẽ giám sát quy trình phóng. Tất cả nhân viên Spacetrek Collective, về vị trí của mình ngay!"
Main_LahaiRoi_3_2_48_35,"{PlayerName}, hãy nhập dữ liệu quan sát thô của Drive vào Helios."
Main_LahaiRoi_3_2_48_26,"Đó là một thủ đoạn bẩn thỉu, nhưng lại rất hiệu quả. Tôi tự tin vào phân tích của mình về những thiết bị đó, nhưng chúng ta vẫn cần sự xác nhận từ trường đại học để dùng chúng làm bằng chứng."
Main_LahaiRoi_3_2_48_37,Tất nhiên. Tất cả các dữ liệu đo đạc của Heliogyre đã được truyền đến bạn.
Main_LahaiRoi_3_2_48_38,Vậy là mọi thứ đã sẵn sàng. Hãy bắt đầu Lễ Hội Mặt Trời Mới nào!
Main_LahaiRoi_3_2_48_39,Tôi đã thông báo cho Tập thể rồi. Cuộc điều tra sẽ sớm bắt đầu.
Main_LahaiRoi_3_2_49_1,Chuỗi khởi động Helios—đang kích hoạt!
Main_LahaiRoi_3_2_49_2,Hiệu chỉnh Mô-đun Vật Chất Hư Không hoàn tất.
Main_LahaiRoi_3_2_48_36,"Shaper, cậu có nghe thấy tôi không?"
Main_LahaiRoi_3_2_49_3,Hệ thống năng lượng lõi hoạt động bình thường.
Main_LahaiRoi_3_2_49_5,Cửa nắp đã mở. Hệ thống đẩy đã sẵn sàng.
Main_LahaiRoi_3_2_49_6,Helios đã sẵn sàng khởi động!
Main_LahaiRoi_3_2_49_9,"5, 4, 3, 2..."
Main_LahaiRoi_3_2_48_40,"Với sự trợ giúp của Lynae, Mornye xác định được kẻ chủ mưu đứng sau âm mưu hiện tại của Học viện: giám sát viên phòng thí nghiệm Viện Nghiên cứu, Warren. Mornye nắm quyền chỉ huy Lễ Hội Mặt Trời Mới và mời bạn nhập dữ liệu thu thập được từ Shaper để chuẩn bị cho việc phóng Helios."
Main_LahaiRoi_3_2_49_8,Đánh lửa trước thành công!
Main_LahaiRoi_3_2_49_10,Hãy để ánh sáng của chúng ta... tỏa sáng trên bầu trời.
Main_LahaiRoi_3_2_49_13,Cảm biến gặp lỗi. Dữ liệu đọc bị sai lệch!
Main_LahaiRoi_3_2_49_14,Đã phát hiện bất thường tự sửa chữa!
Main_LahaiRoi_3_2_49_11,"Helios đang tiến gần đến độ cao mục tiêu. Tiến trình, 16%... 47%... 92%"
Main_LahaiRoi_3_2_49_12,Cảnh báo! Suy giảm công suất ánh sáng vượt mức dự kiến. Ngưỡng nguy hiểm đã bị vượt qua!
Main_LahaiRoi_3_2_49_15,Lệnh không phản hồi. Chương trình điều khiển bị lỗi!
Main_LahaiRoi_3_2_50_1,Nguyên nhân đã được tìm ra! Tín hiệu của Máy dò Hyvatia bị nhiễu rồi!
Main_LahaiRoi_3_2_50_3,Vào thời điểm như thế này...
Main_LahaiRoi_3_2_50_4,"Điều chỉnh vị trí đo lường. Không, nếu tác động lan rộng đến thế, bất kỳ điều chỉnh nào cũng vô nghĩa. Thay đổi các thành phần dò tìm. Không, dù về lý thuyết có khả thi, cũng không còn thời gian để chế tạo chúng."
Main_LahaiRoi_3_2_50_7,"Hít thở đi, Mornye."
Main_LahaiRoi_3_2_50_2,Vật chất Hư Không quy mô lớn với nồng độ cực cao đã được phát hiện trên bề mặt. Nó đang vượt quá ngưỡng đo lường. Không thể tiếp tục hiệu chỉnh!
Main_LahaiRoi_3_2_50_8,"Ôi-i? Xin lỗi, tớ chỉ là—"
Main_LahaiRoi_3_2_50_5,"Còn máy trung hòa Voidmatter công suất cao thì sao? Không được, nếu không có ánh sáng của Drive, mọi thành phần năng lượng sẽ không thể hoạt động..."
Main_LahaiRoi_3_2_50_10,Vụ phóng thất bại là do Máy dò không thể đo lường các thông số hoạt động của Động cơ. Nguyên nhân là do nồng độ Voidmatter quá cao đã gây nhiễu kết quả đọc.
Main_LahaiRoi_3_2_50_11,Có hai giải pháp khả thi: Chúng ta có thể tăng khả năng chịu đựng Tà Vật của Máy dò. Hoặc loại bỏ Tà Vật xung quanh. Nhưng cả hai phương án đều không khả thi trong khoảng thời gian này.
Main_LahaiRoi_3_2_50_13,Điều gì sẽ xảy ra nếu ta chuyển nó đến nơi không bị Vật Chất Hư Không ảnh hưởng?
Main_LahaiRoi_3_2_50_9,Hãy kể cho tôi nghe chuyện gì đang xảy ra. Chúng ta sẽ cùng nhau tìm ra cách giải quyết.
Main_LahaiRoi_3_2_50_15,Độ cao lớn.
Main_LahaiRoi_3_2_50_14,"Hừm, không thực tế chút nào. Những nơi duy nhất chưa bị Vật Chất Hư Không ảnh hưởng hiện tại chỉ có Rừng Bjartr và Học viện Startorch dưới lớp rào chắn bảo vệ... hoặc Viện nghiên cứu cách đó hàng nghìn mét trên cao..."
Main_LahaiRoi_3_2_50_17,Chúng ta có phụ tùng thay thế cho mô-đun đo lường của Hyvatia không?
Main_LahaiRoi_3_2_50_18,Ừm-vâng! Nhà nghiên cứu Anslem đã để lại vài nguyên mẫu. Tôi sẽ đi lấy một cái từ kho.
Main_LahaiRoi_3_2_50_19,Nhưng cậu định làm gì với chúng?
Main_LahaiRoi_3_2_50_16,Có vẻ như đây là một địa điểm trên cao khác.
Main_LahaiRoi_3_2_50_20,"Đôi mắt của thần linh đã bỏ rơi chúng ta. Máy móc cũng vậy. Giờ đây, chúng ta phải tiến lên bằng chính đôi tay mình."
Main_LahaiRoi_3_2_700_1,"Một trong Lục Tộc, nắm giữ vị trí ""Người Biên Niên Sử"". Hơi thở của ông mang theo một luồng hơi lạnh kỳ lạ."
Main_LahaiRoi_3_2_701_1,"Một trong Lục Tộc, giữ vị trí ""Recorder"". Trên bộ trang phục của cô không một hạt bụi."
Main_LahaiRoi_3_2_702_1,"Một trong Lục Tộc, giữ vị trí ""Người Tinh Chế"". Đôi mắt nhắm nghiền của cô không giống như đang nghỉ ngơi, mà như một trạng thái được thiết kế sẵn."
Main_LahaiRoi_3_2_50_21,"Helios gặp trục trặc do Xuất Hiện Đột Ngột của Vật Chất Hư Không tập trung cao độ quanh Hyvatia, cản trở hoạt động của nó.
Để lấy lại dữ liệu quan trọng cho việc khởi động, bạn và Mornye quyết định mạo hiểm tiến thẳng vào Lò phản ứng Drive."
Main_LahaiRoi_3_2_704_1,"Một trong Lục Tộc, giữ vị trí ""Người Giam Giữ"". Hắn giống như một chiếc bình được thời gian tự tay chạm khắc."
Main_LahaiRoi_3_2_703_1,"Một trong Lục Tộc, nắm giữ vị trí ""Con Mắt"". Trông cô ấy như thể đã không thấy ánh mặt trời từ rất lâu rồi."
Main_LahaiRoi_3_2_900_1,Solisylum đã xuất hiện trước mắt bạn. Xin mời bước vào.
Main_LahaiRoi_3_2_937_1,Tất cả hệ thống đã bước vào quy trình kiểm tra khởi động cuối cùng.
Main_LahaiRoi_3_2_938_1,Đang chuẩn bị mở kênh xuất năng lượng.
Main_LahaiRoi_3_2_940_1,"Xin chào, Người Được Tiên Tri."
Main_LahaiRoi_3_2_939_1,Áp suất trong buồng phản ứng đã ổn định.
Main_LahaiRoi_3_2_941_1,Bão Hư Không ở Rừng Bjartr đã dừng lại.
Main_LahaiRoi_3_2_941_2,Chắc hẳn đó chính là anh hùng đã ngăn chặn sự hủy diệt...
Main_LahaiRoi_3_2_942_1,Vậy là đây chính là người mà Lục Heliodic đã tiên đoán sẽ xuất hiện...
Main_LahaiRoi_3_2_942_2,Solisylum cũng đã xuất hiện trước mắt {Male=anh ấy;Female=cô ấy}...
Main_LahaiRoi_3_2_943_1,Một phòng thử nghiệm mô phỏng sự ô nhiễm của Bão Hư Không đối với Cây Solis.
Main_LahaiRoi_3_2_944_1,"Thiết bị này, dùng để tạo ra các Cơn Bão Hư Không nhân tạo, hầu như giống hệt với những cái từng được tìm thấy trước đây."
Main_LahaiRoi_3_2_945_1,Chúng ta đến rồi.
Main_LahaiRoi_3_2_946_1,Tìm ra rồi. Đây chắc chắn là nguồn gốc của sự ô nhiễm.
Main_LahaiRoi_3_2_947_1,Một Thiết bị đầu cuối sao? Chắc hẳn là của chủ nhân phòng thí nghiệm này rồi.
Main_LahaiRoi_3_2_969_4,Bên cậu thế nào? Có gặp nguy hiểm không?
Main_LahaiRoi_3_2_969_8,Đã đến bước cuối cùng rồi.
Main_LahaiRoi_3_2_969_5,Mọi thứ ổn rồi. Heliogyre đã hoạt động trở lại. Giờ tôi đã kết nối trực tiếp với Solisylum và có thể chuyển tiếp dữ liệu bạn cần cho Lễ Mặt Trời Mới.
Main_LahaiRoi_3_2_971_1,<b>7364</b>... Những con số trong tờ ghi chú chắc hẳn là mật khẩu của Thiết bị đầu cuối.
Main_LahaiRoi_3_2_972_1,Ừm. Có một mẩu giấy nhét ở đây.
Main_LahaiRoi_3_2_939_2,Tần số không có dấu hiệu bất thường.
Main_LahaiRoi_3_2_972_2,Có hai kiểu chữ viết ở đây. Điều đó có nghĩa là có nhiều hơn một người có quyền truy cập vào phòng thí nghiệm này.
Main_LahaiRoi_3_2_972_4,"Từ ghi chú, họ thay đổi mật khẩu sau mỗi lần sử dụng Thiết bị đầu cuối và để lại mật khẩu mới ở đây để thông báo cho những người khác."
Main_LahaiRoi_3_2_972_5,Mật khẩu mới nhất là... <b>7364</b>. Để tôi thử ngay.
Main_LahaiRoi_3_2_973_1,"Hm, nó đã bị mã hóa rồi. Nếu tôi mở được, chắc chắn sẽ có thông tin về thiết bị này và chủ nhân của nó."
Main_LahaiRoi_3_2_972_3,"Dựa trên lời khai của Astrid, một trong số họ chắc chắn là Yngvar. Người còn lại hẳn là kẻ điều hành phòng thí nghiệm này."
Main_LahaiRoi_3_2_973_3,(Ép Tần số vào Thiết bị đầu cuối.)
Main_LahaiRoi_3_2_973_4,(Đi tiếp và tiếp tục điều tra)
Main_LahaiRoi_3_2_973_5,(Nhập mật khẩu.)
Main_LahaiRoi_3_2_973_6,Hiệu quả trên hết.
Main_LahaiRoi_3_2_973_7,Tôi nên quan sát xung quanh trước. Có thể sẽ có manh mối về mật khẩu.
Main_LahaiRoi_3_2_973_9,Giữ mật khẩu như thế này... May mà Yngvar không phải học trò của tôi.
Main_LahaiRoi_3_2_973_2,"Mật khẩu chỉ có thể nhập một lần thôi... Tôi có thể phá mở nó như lần trước, nhưng rủi ro thì chưa biết được."
Main_LahaiRoi_3_2_973_8,"<b>7364</b>, này."
Main_LahaiRoi_3_2_974_1,Đây là một phòng thí nghiệm thử nghiệm. Họ đã mô phỏng những gì sẽ xảy ra nếu các Solistree bị nhiễm độc bởi Bão Hư Không.
Main_LahaiRoi_3_2_975_1,Đây chắc hẳn là thiết bị có thể tạo ra Bão Hư Không nhân tạo.
Main_LahaiRoi_3_2_975_3,Có vẻ tất cả thiết bị đều được sản xuất tại đây.
Main_LahaiRoi_3_2_974_2,Nó... có gì đó không ổn.
Main_LahaiRoi_3_2_984_1,Đây là một đề xuất dự án của Spacetrek Collective.
Main_LahaiRoi_3_2_975_2,Nó khớp với những thiết kế chúng ta tìm thấy trước đó. Đây có vẻ là đơn vị mà Astrid đã phát hiện trước đây. Một nguyên mẫu đang được phát triển.
Main_LahaiRoi_3_2_984_2,"Kết quả đánh giá: Đề xuất không được thông qua.
Và những dấu vết này trên các thiết bị..."
Main_LahaiRoi_3_2_986_2,Hãy bám chắc vào nhé.
Main_LahaiRoi_3_2_986_3,Hả?
Main_LahaiRoi_3_2_986_1,Chúng ta sắp hết thời gian rồi. Để tôi dùng Năng lực Cộng hưởng tạo ra một lối đi hiệu quả hơn.
Main_LahaiRoi_3_2_984_3,Có vẻ tôi lại phải nhờ đến sự giúp đỡ của cô ấy lần nữa.
Main_LahaiRoi_3_2_988_1,"Khoảnh khắc chúng ta kích hoạt Helios, chúng ta sẽ cần dữ liệu quan sát thô từ Solisylum. Cậu đã sẵn sàng chưa?"
Main_LahaiRoi_3_2_988_2,Vâng. Shaper đã chia sẻ toàn bộ dữ liệu của Heliogyre cho tôi rồi. Tôi có thể truy cập bất cứ lúc nào.
Main_LahaiRoi_3_2_988_3,Mọi thứ đã sẵn sàng. Hãy hoàn thành nhiệm vụ của chúng ta.
Main_LahaiRoi_3_2_990_1,"Chà, vì Người Hướng Dẫn đã lên đường đến Heliogyre rồi, tốt nhất là mình nên bắt tay vào phần việc mình có thể đóng góp thôi."
Main_LahaiRoi_3_2_991_2,"<i>Vừa rồi, bọn trẻ đã dâng hiến sức mạnh của mình.</i>"
Main_LahaiRoi_3_2_991_3,<i>Heliogyre một lần nữa có thể bắt đầu quay trở lại.</i>
Main_LahaiRoi_3_2_991_5,Tôi đã bảo cậu phá hủy Heliogyre. Hoàn toàn.
Main_LahaiRoi_3_2_991_4,Kẻ vô dụng.
Main_LahaiRoi_3_2_991_6,"Xin lỗi, nhưng chuyện này có lý do đấy! Một vài vị khách không mời mà đến đã làm hỏng cả kế hoạch rồi."
Main_LahaiRoi_3_2_991_7,Giữ lại đi. Tao không muốn nghe mấy cái lý do của mày.
Main_LahaiRoi_3_2_991_1,"<i>Nghi thức Hồi Quy, nghi lễ từng phong ấn thảm họa sâu dưới lòng đất.</i>"
Main_LahaiRoi_3_2_991_8,"Đến lúc này, toàn bộ kế hoạch của chúng ta đã tan tành vì cậu làm hỏng hết. Vậy mà tôi còn phải mất công xin cho cậu tấm vé vào Liên bang Mới."
Main_LahaiRoi_3_2_991_9,"Không! Tôi van bạn, đừng bỏ tôi lại đây!
Tôi sẽ làm bất cứ điều gì, chỉ cần nói tôi biết bạn cần gì!"
Main_LahaiRoi_3_2_991_10,Ôi. Cậu đúng là may mắn khi kẻ đứng trên kia lại trao cơ hội cuối cho kẻ yếu đuối như cậu.
Main_LahaiRoi_3_2_991_11,Giờ có một vị khách khác ở Rừng Bjartr phải không? Một nhà khoa học què quặt.
Main_LahaiRoi_3_2_991_12,Tìm cô ấy. Đảm bảo rằng... cô ấy không thể trở về Tập thể.
Main_LahaiRoi_3_2_991_13,"Thông qua Nghi thức Hồi Quy, Buddy và những Soliskin khác hòa nhập với Solistrees, góp phần củng cố phong ấn cho một tai họa sâu dưới lòng đất.
Nơi khác, Yngvar nhận được lệnh phải đảm bảo Mornye không bao giờ trở về được Spacetrek Collective."
Main_LahaiRoi_3_2_992_1,Khớp hoa văn trên ngôi sao với Heliogyre khiến nó phát sáng. Nó đang truyền năng lượng vào đó.
Main_LahaiRoi_3_2_992_2,Nếu ta tập trung ánh sáng từ mọi hướng... ta sẽ có thể khởi động lại Heliogyre.
Main_LahaiRoi_3_2_993_1,Dấu Tacet của tôi... Nó đang cộng hưởng với vật thể giống như ngôi sao này.
Main_LahaiRoi_3_2_993_2,Có vẻ như tôi có thể di chuyển nó được.
Main_LahaiRoi_3_2_994_1,Chỉ có năm thành viên của Heliodic Six ở đây. Người đã kêu cứu không có mặt trong số đó.
Main_LahaiRoi_3_2_994_2,Nhưng cậu ấy chắc đang ở đâu đó trong Solisylum. Mình còn nơi nào chưa kiểm tra nhỉ?
Main_LahaiRoi_3_2_996_2,"Từ góc này, vòng sáng mờ nhạt ở trung tâm có lẽ chính là Heliogyre mà họ đã buộc phải dừng lại."
Main_LahaiRoi_3_2_3902_31,"Kết nối với Heliogyre, Shaper đã nhìn thấy một thảm họa khủng khiếp đang ập đến Lahai-Roi. Ông thúc giục bạn hãy giữ gìn sức lực, và hứa rằng ông cùng Soliskin sẽ đối phó với mối nguy hiểm trước mắt."
Main_LahaiRoi_3_2_996_1,"Ánh sáng mờ ảo ở đây...
Giống như trong những ký ức ấy vậy."
